"Myles Grant","Thanksgiving:  A Review","thanksgiving_a_review","Well, I'm back.  It was a nice break, I really must say.   Very relaxing.  Ate a ton of turkey, of course.  Saw ""<A href=""http://www.grinched.com/"">The Grinch</a>"" -- it was decent.  Got some shopping done... for myself :).  Ate more turkey.  Slept a lot.  But the highlight of the whole weekend was getting to visit <a href=""http://www.frantic.org/"">Mike</a>.  Hadn't seen him in like a year and a half.  Turns out he only lives 15 minutes away from Erin.  We watched the end of <a href=""http://us.imdb.com/Title?0158983"">South Park</a> and chatted about both old and current times.  I think we're both pretty much the same as we were back then: geeks.
","2000-11-26 23:06:48","2000-11-26 23:06:48"
"Myles Grant","mylesgrant.com Mailbag","mylesgrantcom_mailbag","E-mails like this always make me smile:

<blockquote>After reviewing your web page at the Thanksgiving dinner at your Grandmother's house, I have concluded that you have way too much time on your hands.  Hope you are having a good year.

Aunt Debbie</blockquote>

It makes me smile because it's not exactly true.  It may seem like I may have more time on my hands, but that's because you're leaving out stuff like the fact that I don't watch nearly as much TV as I used to, and that I work from home.  It's ok, it's to be expected.  And thanks for the e-mails... keep 'em comin'!
","2000-11-27 23:48:39","2000-11-27 23:48:39"
"Myles Grant","Good","good","<a href=""http://my.netscape.com/mynsnews/story.tmpl?table=n&amp;cat=50100&amp;id=200011282100000267851"">Good.</a>
","2000-11-29 00:13:17","2000-11-29 00:13:17"
"Myles Grant","Coming Soon: Site Improvements!","coming_soon_site_improvements","Emails continue to pour in concerning suggested improvements to this here site.  They're all very good and so I've been adding them to my existing site improvement to-do list.  I'm itching to implement a lot of them as soon as possible, but unfortunately I'm tied up doing some backend web-dev work for <a href=""http://www.muohio.edu/reslife/"">ORL</a> right now.  I'd love to show you what I'm working on, but I can't since it's behind several password-protected layers.  Nothing too sexy, but fun (and profitable!) for me nonetheless.

Anyways, back to the site improvememnts.  I guess we'll all have to wait till the next time I go on a <a href=""http://www.mylesgrant.com/braindump/older/2000/11/14/coding_binge.html"">coding binge</a>.  (If I were a bettin' man, I'd place a wager on that being tonight.  I'm kinda revved up right now, so look out.)

Oh, and thanks for all the suggestions...  those are <a href=""mailto:myles@mylesgrant.com"">always welcome</a>, of course.
","2000-11-29 10:51:09","2000-11-29 10:51:09"
"Myles Grant","mylesgrant.com v6.0: The Easiest Just Got Easier!","mylesgrantcom_v60_the_easiest_just_got_easier","OK, so it wasn't really a coding binge, per se.  More like a coding quickie.  Regardless of what it was, the result is that you, the mylesgrant.com visitor, now have a plethora of new features to explore!

First, thanks to my sister, Jeanette, there's now the <a href=""/stats.php?action=fortunes"">View All Fortunes</a> link there under the fortune in the upper-right.  Gives you a quick and dirty listing of all the fortunes in the database.

Second, there's now the <a href=""/download.php?action=downloads"">View All Files</a> link under the list of the Top 10 Files there on the right.  That one'll show you all the files in the database, still in descending order of downloads.

Finally, you may have noticed the links on the bottoms of both the aforementioned pages that take you to the brand spankin' new <a href=""/stats.php"">Stats Page</a>.  Fulfills all your statistical needs and then some.  Enjoy!

Well, that's a few things off the to-do list.  Still have a lot more to go, though.  *Sigh*  My work here is never done.
","2000-11-30 01:40:12","2000-11-30 01:40:12"
"Myles Grant","Wow, This Is Soooooo Compelling","wow_this_is_soooooo_compelling","Somehow these Florida Vote arguments that I'm watching on <a href=""http://www.cnn.com/"">CNN</a> right now aren't nearly as exciting as your typical <a href=""http://www.nbc.com/lawandorder/"">Law &amp; Order</a> episode.

Also, my internet connection is incredibly slow right now...  driving me crazy.  Guess I'll have to find something else to do :).
","2000-12-03 22:54:49","2000-12-03 22:54:49"
"Myles Grant","I've Had the Time of My Life, and I've Never Felt This Way Before","ive_had_the_time_of_my_life_and_ive_never_felt_this_way_before","I saw two new (to me) movies this weekend.  The first was <a href=""http://us.imdb.com/Title?0172495"">Gladiator</a>.  The second was <a href=""http://us.imdb.com/Title?0119229"">Grosse Pointe Blank</a>.  While both these movies are totally different, I loved them both.  As such, they have both been added to <a href=""http://www.amazon.com/exec/obidos/wishlist/336WN0KJN9M0P/ref=wl_em_to?add-fav=1"">my wishlist</a>.

I also saw <a href=""http://us.imdb.com/Title?0092890"">Dirty Dancing</a> for the first time, but that one <b>doesn't</b> get added to <A href=""http://www.amazon.com/exec/obidos/wishlist/336WN0KJN9M0P/ref=wl_em_to?add-fav=1"">my wishlist</a>.  Sorry.
","2000-12-04 11:19:36","2000-12-04 11:19:36"
"Myles Grant","I'm Sorry.  That Seat's Saved...  Forever.","im_sorry_that_seats_saved_forever","So I'm sitting here in the lab, working on an assignment for <a href=""http://troyda.eas.muohio.edu/283/san283.html"">SAN 283</a>.  I've been here for a half hour and the lab's been full the entire time.  Currently there's about eight people walking around looking for a computer.  There is one open next to me, and it's been open since I got here.  The guy on the other side, however, has been turning away everyone that comes to use it (about one person/minute), saying that he's ""saving it for someone.""  For a half hour, he's been doing this.

I'm all for saving seats.  Everyone does it, including me.  But there should be a certain amount of time after which saving a seat becomes invalid, especially when there's such high demand for said seat.  I'm not entirely sure what that time amount is, but I am certain that a half hour is too long.
","2000-12-04 14:44:50","2000-12-04 14:44:50"
"Myles Grant","Stephan Bury == Neal Stephenson","stephan_bury_neal_stephenson","Huh, didn't know until just now that <a href=""http://www.amazon.com/exec/obidos/search-handle-url/index=books&amp;field-author=Bury%2C%20Stephen/ref=sim_artist_detail/104-3224509-7769528"">Stephan Bury</a> was a pen name for <a href=""http://www.amazon.com/exec/obidos/search-handle-url/index=books&amp;field-author=Stephenson%2C%20Neal/ref=sim_artist_detail/104-3224509-7769528"">Neal Stephenson</a>.  This brings about two new must-reads for me: <a href=""http://www.amazon.com/exec/obidos/ASIN/0553572407/qid=976119343/sr=1-1/104-3224509-7769528"">Interface</a> and <a href=""http://www.amazon.com/exec/obidos/ASIN/0553575457/qid=976119343/sr=1-2/104-3224509-7769528"">The Cobweb</a>.  Guess what just got added to <a href=""http://www.amazon.com/exec/obidos/wishlist/336WN0KJN9M0P/ref=wl_em_to?add-fav=1"">my wishlist</a>?<br /><br />

I just started reading <a href=""http://www.amazon.com/exec/obidos/ASIN/0380815931/o/qid=976119672/sr=2-3/104-3224509-7769528"">In the Beginning... Was the Command Line</a> last night.  So far, so good.
","2000-12-06 11:27:51","2000-12-06 11:27:51"
"Myles Grant","Lame Duck","lame_duck","Ha ha.  I love the statements that lame duck Presidents make on their way out.  That's when you get to see what they <i>really</i> think.  Check out <a href=""http://my.netscape.com/mynsnews/story.tmpl?table=n&amp;cat=50100&amp;id=200012062308000278352"">this one</a> from Clinton.
","2000-12-07 00:34:50","2000-12-07 00:34:50"
"Myles Grant","Buildings Are Our Friends","buildings_are_our_friends","You know the saying, ""It's not the heat, it's the humidity""?  Well here in Ohio, we say, ""It's not the cold, it's the damn wind.""  Honestly, I could stand the sub-freezing temperatures outside if the air was absolutely calm.  But when that wind starts moving, even at 1 mph, fugetaboutit.  It makes it so much worse.

To combat this growing problem, I have begun to change the way that I go to class.  Before, I would find the most direct route between where I was and where I was headed.  I would then follow that route, making my trip the most efficient possible.  Under this method, buildings are typically an obstacle... something to be avoided at all costs.  Not so with my new system.

Now when I go to class, I pick the path that has the highest number of buildings in it.  Then, when I reach a building, I go inside it, walk through to the other side, and then reenter the frigid air, continuing on my journey.  Repeat.  This morning, for example, I walked through three separate buildings on my way to my eight-o'clock.  This typically adds a few minutes to my trip time, and it bothers my constant need for efficiency, but I'll be damned if the few ""pitstops"" of warm air along the way aren't worth it.
","2000-12-07 00:45:29","2000-12-07 00:45:29"
"Myles Grant","Rollin', Rollin', Rollin'","rollin_rollin_rollin","Hey, Jeanette, you better read this: <a href=""http://my.netscape.com/mynsnews/story.tmpl?table=n&amp;cat=50100&amp;id=200012072104000293624"">Calif. on Verge of Rolling Power Blackouts</a>
","2000-12-07 21:34:00","2000-12-07 21:34:00"
"Myles Grant","You're Heading Into the Monster!  Aaah!  This Is Scary!","youre_heading_into_the_monster_aaah_this_is_scary","Just got finished seeing <a href=""http://us.imdb.com/Title?0177971"">The Perfect Storm</a> for the first time.  Impressions: Graphics/special effects were much better than what I thought they would be.  The trailers and commercials made them look really bad.  However, the drama was way over the top, and the acting was sub-par.  Overall?  Not very impressed.  If you have to pay for it, skip it.
","2000-12-09 03:03:21","2000-12-09 03:03:21"
"Myles Grant","60 Minute Man","60_minute_man","Earlier this evening, the Game On Girls and I went to a Remnants concert.  The Remnants are a spin-off of the <a href=""http://www.muohio.edu/~gleeclub/"">Men's Glee Club</a>, and are a comedy singing group.  I must say that it's one of the best shows that I've ever seen here at <a href=""http://www.muohio.edu/"">Miami</a>.  Their singing was incredible, and the show was funny as hell.  They only put on one a semester, and the tickets sold out in one day.  Luckily, I have connections. :)  I really regret that this is the first one I've ever been to.  You can bet that I won't miss one more during the rest of my stay here.
","2000-12-10 02:36:48","2000-12-10 02:36:48"
"Myles Grant","31337 Hax0rs Foiled!","31337_hax0rs_foiled","Just figured out (yes, at 3:00 am - finals week) that you could be anyone you wanted on this site, as long as you knew their nick and userID.  All you had to do was to pass them in through the URL.  Example: You could've been me on this site by loggin out as you and then typing <a href=""http://www.mylesgrant.com/?userID=0&amp;nick=crawl"">http://www.mylesgrant.com/?userID=0&amp;nick=crawl</a> as the URL.  That means that you could have posted as me and said mean things about other people as me.  Of course, I say <b>could have</b> because I just fixed it.  So there!  Thhhhppppbbbb!
","2000-12-11 03:00:59","2000-12-11 03:00:59"
"Myles Grant","Sorry, Mike","sorry_mike","I'm sorry, but <a href=""http://www.amazon.com/exec/obidos/ts/artist-glance/71407/104-3224509-7769528"">Pearl Jam</a>'s song <a href=""http://www.amazon.com/exec/obidos/ASIN/B000002AZ8/104-3224509-7769528"">Betterman</a> is just one of those songs that's good every time I listen to it.  So.  Damn.  Good.

So, it's been added to <a href=""http://www.amazon.com/exec/obidos/wishlist/336WN0KJN9M0P/ref=wl_em_to?add-fav=1"">my wishlist</a>.
","2000-12-11 22:28:51","2000-12-11 22:28:51"
"Myles Grant","Myles' Laws of Finals","myles_laws_of_finals","In honor of Finals Week, I present to you: Myles' Laws of Finals.

<b><u>Myles' 1st Law of Finals</u></b><br />
Given an exam with an arbitrary number of questions and varying point values, the questions that you will completely blank on are those with the most number of points.

<b><u>Myles' 2nd Law of Finals</u></b><br />
The worst weather of the week will always come on the day of your first final.
","2000-12-13 15:55:37","2000-12-13 15:55:37"
"Myles Grant","Um, Fidel Castro?  No?  How About Bill Cosby?","um_fidel_castro_no_how_about_bill_cosby","<a href=""http://208.177.130.81/dictator/dictator.pl"">Guess the Dictator and/or Television Sit-Com Character</a> is SOOOOOO much fun.  And it's so accurate too!
","2000-12-15 13:36:37","2000-12-15 13:36:37"
"Myles Grant","Showdown At Attractions.","showdown_at_attractions","Broke up <b>another</b> fight tonight.  One second, we're having a good time at Attractions. Next second, there's a beer bottle on the floor.  Next second, the table next to us is flipped upside-down.  Next second, there's about five guys grabbing at eachother.  Of course, the next second, automatically, I'm standing between two guys, both staring at eachother like they're hard, one with a bloody lip.  I don't say a word or do anything, I just stand there, creating a physical barrier between them.  The one with the bloody lip goes in, pushing me backwards.  I run into the one behind me, causing him to grab my shoulder and say, ""Don't fucking push me!""  He looks like he's about ot hit me.  I didn't push him, and my look and held-up hand tell him so.  He backs off, and so does the other guy.

I had to stand in between both guys and their ""posses"" for another five minutes or so, but nothing happened.  Crowd Control got involved.  One of them didn't do anything.  The other one grabbed a bottle, told us they couldn't have guns so he was using that, raised it in the air and ordered everyone involed out.

Why do I always have to get involved in these things?
","2000-12-16 03:52:14","2000-12-16 03:52:14"
"Myles Grant","Have Your People Call My People","have_your_people_call_my_people","Here in Phoenix for a while.  If you're here too, give me a call.  We'll do lunch.
","2000-12-20 01:41:52","2000-12-20 01:41:52"
"Myles Grant","The Price Is Wrong, Bitch","the_price_is_wrong_bitch","Went golfing today, in December.  Phoenix rules.  Shot par on the first hole.  Went downhill from there.  I ended up with a 43 on the 9-hole course.  Probably got a sunburn too.  Isn't vacation rough?
","2000-12-22 18:38:32","2000-12-22 18:38:32"
"Myles Grant","Merry Christmas!","merry_christmas","Merry Christmas and Happy Holidays to all mylesgrant.com readers!  As my gift to you, I give you a brand new poll.  You're welcome!
","2000-12-25 03:14:36","2000-12-25 03:14:36"
"Myles Grant","Back!","back","Whew.  Long time, no posty.  I think I just got out of the rhythm of it over break.  My apologies.  Anyways, I'm back here at <a href=""http://www.muohio.edu/"">school</a> now, everything's cool, and I'm looking forward to a great semester.  I got some neat presents for Christmas.  Did you get anything for Christmas, Chanukah, Kwanzaa, Athiest-Children-Get-Presents-Day you'd like to share with us?

I've been wasting a lot of time lately playing the <a href=""http://oni.bungie.com/"">Oni</a> demo.  It's anime-based, and for those of you who don't know what anime is, think of the game as <a href=""http://www.whatisthematrix.com/"">Matrix</a>-based.  Very closely related.  I think I'm going to order some <a href=""http://www.papajohns.com/"">pizza</a> now, and then play some more Oni.  Once classes start (tomorrow), I promise that I'll get back into the swing of things.
","2001-01-07 18:47:09","2001-01-07 18:47:09"
"Myles Grant","One More Thing Before Pizza","one_more_thing_before_pizza","I found this the other day on <a href=""http://www.rc3.org/"">rc3</a>.  Thought you might find it interesting as well:

<blockquote>Philip Morris spent $60 million on charity in 1999.  They spent <a href=""http://www.tompaine.com/opinion/2000/12/11/1.html"">$108 million</a> advertising about that charity spending.  Think about that.</blockquote>
","2001-01-07 18:50:01","2001-01-07 18:50:01"
"Myles Grant","Say What?","say_what","It amazes me that otherwise intelligent people still use the term ""fag"" nowadays.  My friends and I purged that demeaning word from our adolescent vocabularies long ago.  We're currently working on getting rid of ""retarded"".  You would think that at an ""enlightened"" place like a university, that kind of <s>retarded</s> immature language would have difficulty surviving, but since 9:00 am today, I've heard the word ""fag"" used three different times from three different people.
","2001-01-08 14:54:56","2001-01-08 14:54:56"
"Myles Grant","You Might Be A SAN Major If...","you_might_be_a_san_major_if","Based on three days of classes, I present to you:<ol><b><u>Signs You Might Be In A SAN Class</u></b>

<li>The Prof.'s name is strange (from a Western perspective) like Fazli Jan or Yuksel Uckan.</li>

<li>The prerequisites are specifically stated to not include the MIS version of the class.</li>

<li>The Prof. assigns students to groups using a computerized random number generator.</li></ol>

Anything I missed?
","2001-01-10 21:24:10","2001-01-10 21:24:10"
"Myles Grant","I Certainly Don't","i_certainly_dont","Wednesday night's are great -- two straight hours of <a href=""http://www.wolffilms.com/laworder.html"">Law &amp; Order</a>.  One on <a href=""http://home.nbci.com/LMOID/bb/fd/0,946,-0-2192,00.html?tag=e-nt.protc.s-2757.e-nt.0"">NBC at 10:00</a>, one on <a href=""http://www.aande.com/tv/shows/laworder/"">A&amp;E at 11:00</a>.  It doesn't get much better than that.
","2001-01-10 23:05:30","2001-01-10 23:05:30"
"Myles Grant","Iron Chef!","iron_chef","If you're like me, you love both <a href=""http://www.foodtv.com/tvshows/ironchefindex/0,2243,,00.html"">Iron Chef</a> and <a href=""http://www.lego.com/"">Legos</a>.  If there were only some way to combine the two, boy, would that be heaven on Earth.  Well, someone must've been thinking the same as me, because now there's <a href=""http://www.ifilm.com/ifilm/skeletons/film_detail/0,1263,460262,00.html?ad_ref=channel&amp;cch=667"">Lego Chef</a>, a short film over at <a href=""http://www.ifilm.com/"">ifilm</a>.

Did I mention that it has Sean Connery in it?
","2001-01-11 11:44:41","2001-01-11 11:44:41"
"Myles Grant","Bust Out the Cigars!","bust_out_the_cigars","Congratulations to my uncle Chris and aunt Vicky for their new bouncing baby boy, Iain Pettit.  New cousins are so cool.

In <a href=""http://ccwf.cc.utexas.edu/~eclectic/toys/jive.html"">Jive</a>:<br>
Congratulashuns t' mah uncle Chris an' aunt Vicky 4 deir fresh bouncin' 'espense boy, Iain Pettit.  Fresh cousins be so's diesel.
","2001-01-14 14:29:59","2001-01-14 14:29:59"
"Myles Grant","Na-na-na-na-na-na-na-na, na-na-na-na-na-na-na-na, Geek Dad! Geek Dad!","na_na_na_na_na_na_na_na_na_na_na_na_na_na_na_na_geek_dad_geek_dad","If you want a pretty good preview of what kind of a geeky dad I'm going to be later on in life, check out the following link.  My uncle Chris has made a <A href=""http://www.macromedia.com/software/flash/"">Flash</a> presentation of pictures of their <a href=""http://www.mylesgrant.com/braindump/older/2001/01/14/bust_out_the_cigars.html"">aforementioned</a> new baby boy, Iain.  Check it out.

<a href=""http://www.rbrain.com/flash/iain.htm"">http://www.rbrain.com/flash/iain.htm</a>
","2001-01-17 11:25:35","2001-01-17 11:25:35"
"Myles Grant","And On the 8th Day, He Created the Router","and_on_the_8th_day_he_created_the_router","I'm pretty sure that if my church ever changed its name to a .com, I would cease going there immediately.  Nevertheless, the <a href=""http://www.fconline.org/"">Fellowship Church</a> in Grapevine, Texas, is changing its name to <a href=""http://www.fellowshipchurch.com/"">fellowshipchurch.com</a> which will include ""sports scores, stock quotes, weather, maps -- in addition to daily Bible devotionals and church news"" according to <a href=""http://www.wirednews.com/news/culture/0,1284,41229,00.html"">this Wired News article</a>.
","2001-01-18 11:06:35","2001-01-18 11:06:35"
"Myles Grant","Sleep, Oh, You Sweet Nectar of the Gods","sleep_oh_you_sweet_nectar_of_the_gods","The man or woman who invented the ""snooze"" button is both the greatest person the world has ever seen and the devil himself or herself.  While I do get much satisfaction from hitting that snooze button ""just one more time"" for a good hour every morning, I couldn't even begin to tell you how many times I've gotten up later than I would have liked just for the pleasure of nine more minutes of sleep.  I'm almost positive that without the snooze button, I would never be late for or miss class, I would have more energy, I would lose weight, I would make more money, and I would find a cure for cancer, aids, and world hunger.  Oh well.
","2001-01-18 11:11:59","2001-01-18 11:11:59"
"Myles Grant","Egad!","egad","I'm not in a very good mood right now, and I'm not likely to be in one for a while.  Why don't you help me out by saying something to cheer me up?  And please, nothing corny.
","2001-01-20 02:45:18","2001-01-20 02:45:18"
"Myles Grant","Who Wants DHTML?","who_wants_dhtml","Go to <a href=""http://www.iht.com/articles/8073.html"">this site</a> using a relatively new browser, and you'll see the future of the internet.  Well, maybe not, but at lease I hope that more designers follow this example.  The ability to resize text, change the number of columns, etc. without having to reload the page is a great leap forward.  And it looks good too!
","2001-01-20 02:49:01","2001-01-20 02:49:01"
"Myles Grant","Must Be Doing His Own Web-Devel","must_be_doing_his_own_web_devel","<a href=""http://www.whitehouse.gov/"">The new Whitehouse website</a> is a disaster.  See that blue menu on the left?  Sometimes it goes all the way down the page, and sometimes it doesn't.  That really bothers me for some reason. I also have difficulty finding information on the site that was easily accesible before. They should have just left the old design up, but noooo, they have to come in and change everything.  Sheesh.

Some pictures would be nice, too.  I mean, it's a pretty house.
","2001-01-22 00:00:21","2001-01-22 00:00:21"
"Myles Grant","Insert Smart Aleck Title Here","insert_smart_aleck_title_here","Remember my post critiquing the new <a href=""http://www.whitehouse.gov/"">Whitehouse web page</a>?  Sure you do, it was <a href=""http://www.mylesgrant.com/braindump/older/2001/01/22/must_be_doing_his_own_webdevel.html"">just last night</a>.  Anyways, it looks like <a href=""http://www.wired.com/"">Wired News</a> has picked up on my scoop and <a href=""http://www.wired.com/news/politics/0,1283,41319,00.html"">written a story on it</a> (not really, but close).  If it's bad enough that Wired chooses to run a story on it, it must be <b>really</b> bad.
","2001-01-22 21:11:05","2001-01-22 21:11:05"
"Myles Grant","Small But Significant... Huh...","small_but_significant_huh","I found this to be pretty amusing:

<blockquote>""Due to a small but significant clause in the U.S. Constitution, I will be out of the office from January 21, 2001 until January 20, 2005"" -- Al Gore's White House voicemail. (via <a href=""http://www.camworld.com/"">camworld</a>)
</blockquote>

","2001-01-25 00:46:13","2001-01-25 00:46:13"
"Myles Grant","Ah, Yes.  It Seems Like Only Yesterday","ah_yes_it_seems_like_only_yesterday","I forgot to mention that last Sunday Erin and I had our 2-year anniversary.  Neither of us could do anything that weekend for it, so tonight we're making up for it.  We have dinner reservations at Alexander House, a local B&B that's supposed to have really good food.  After that, maybe a movie or something.  But it's definately going to be a nice, quiet evening.
","2001-01-26 13:42:36","2001-01-26 13:42:36"
"Myles Grant","More For Jeanette","more_for_jeanette","BTW, the anniversary celebration dinner that Erin and I had on Friday night at Alexander House was very, very good.  I highly recommend it if you're ever in the area.  Better make sure that you're either celebrating something special (like we were) or you have deep pockets before you eat there though.  Good food does not come cheap.

On Saturday, we saw <a href=""http://studio.go.com/movies/obrother/index.html"">Oh Brother, Where Art Thou?</a>  It was pretty good, and pretty funny.  George Clooney was hilarious.  Erin didn't seem to like the movie that much either.  Maybe a wait-til-video.  But what do you expect from the writer/director combo that gave us <a href=""http://us.imdb.com/Title?0116282"">Fargo</a> and <a href=""http://us.imdb.com/Title?0118715"">The Big Lebowski</a>?

Finally, mylesgrant.com passed the <a href=""http://www.mylesgrant.com/braindump/older/2001/01/25/small_but_significant_huh.html"">100 post mark</a> the other day.  Congratulations to me!
","2001-01-30 11:04:28","2001-01-30 11:04:28"
"Myles Grant","Happy Now, Jeanette?","happy_now_jeanette","Since all my available critical thinking brain cells are currently occupied with copious amounts of homework, ""learning opportunities"", and work, I'm going to let other people do my thinking for me today.

-Greg over at <a href=""http://www.eod.com/"">eod</a> has an <a href=""http://www.eod.com/archive/date.html?DATE=20010129"">excellent point to make</a> about those stupid Verizon Super Bowl ads.<br><br>

-Rafe over at <a href=""http://www.rc3.org/"">rc3.org</a> pretty much <a href=""http://www.rc3.org/cgi-bin/archive.pl?year=2001&month=1&day=29"">sums up my opinions</a> on Bush's plan to subsidize religious groups.  I'd like to see Dubya and Friends have to give money to the aforementioned <a href=""http://www.urantia.org/"">Urantia Foundation</a>.  That'd be a hoot.
","2001-01-30 22:52:55","2001-01-30 22:52:55"
"Myles Grant","No Worries, Right On","no_worries_right_on","I know that <a href=""http://www.mylesgrant.com/braindump/older/2000/09/21/jack_friday_and_johnny_socko.html"">I've said this before</a>, but <a href=""http://www.johnnysocko.com/"">Johnny Socko</a>'s Rocks In My Head is really good.  Actually, ""it's all good.""
","2001-02-01 22:41:20","2001-02-01 22:41:20"
"Myles Grant","(insert name of funny title here)","insert_name_of_funny_title_here","Getting my hairs cut always makes me feel so much better about myself.  It's like with each snip of the scissors, more of the inner (insert name of good-looking guy here) inside me is released.  For the next several days, every time I look in a mirror, I'm like, ""Huh, I look pretty good.""  Inevitably, however, my hair grows out, and it's back to regular old Myles.  Granted, I'm pretty good looking, but not nearly as much as (insert name of good-looking guy here).

Maybe I should start getting my hairs cut like every few weeks or something.
","2001-02-06 11:31:11","2001-02-06 11:31:11"
"Myles Grant","Me Is Good With 'Puters","me_is_good_with_puters","Anyone else having problems with this site remembering who you are?  Or is it just my own stupid self?
","2001-02-06 20:37:19","2001-02-06 20:37:19"
"Myles Grant","The More You Know","the_more_you_know","A quick safety tip from your neighborhood <a href=""/"">mylesgrant.com</a>: Riding your bike while intoxicated is <b>not</b> a good idea.
","2001-02-08 00:32:42","2001-02-08 00:32:42"
"Myles Grant","Geek Lust!","geek_lust","I'm not much of a Mac guy, but the new <a href=""http://www.apple.com/powerbook/"">Titanium Powerbook G4</a>'s are like the sweetest machines that I have ever seen.  It's probably the worst case of geek lust that I have ever suffered.  If I had even close to enough money, I would buy one right now.  Luckily, I don't.  But in the words of Jeff Goldblum, ""Jeez, you're just gonna so want one.""
","2001-02-08 00:46:24","2001-02-08 00:46:24"
"Myles Grant","I Wanna Be An Air Force Ranger!  I Wanna Fly In All Sorts of Danger!","i_wanna_be_an_air_force_ranger_i_wanna_fly_in_all_sorts_of_danger","I've changed my mind, I wanna be an astronaut.  Is it too late?

Here at <a href=""http://www.muohio.edu/"">Miami</a>, we get the <a href=""http://www.nasa.gov/ntv/"">NASA TV Channel</a>.  All <a href=""http://www.nasa.gov/"">NASA</a>, all the time.  Yesterday I watched Atlantis take off live, making it the second live launch I've watched this year.  If you've never seen a live shuttle launch (not the packaged news version), then you haven't lived.  It's simply incredible.  I mean, 1 minute 30 seconds into the launch, the shuttle's like 5 miles up, and 2.5 miles away laterally.  That's pretty fast.

I think I'm going to start taping them.
","2001-02-08 10:32:58","2001-02-08 10:32:58"
"Myles Grant","Eat, Drink, and Be Merry","eat_drink_and_be_merry","The <a href=""http://www.dmb-everyday.com/"">new Dave CD</a> comes out on Feb. 27th.  I already ordered it, way back in December.  Apparently, the entire album is now available for downloading off of <a href=""http://www.napster.com/"">Napster</a> and the like.  Now, while I'm incredibly tempted to download the entire thing right now and listen to it, I have decided not to.

I've been waiting for this CD for forever.  I can wait another 19 days.  There's not much like the feeling of getting a new cd, putting it in your cd player, and listening to it for the first time.  I fear that if I download the songs right now and listen to them, I'll ruin that.  That's something that I just cannot afford.

On the plus side of this whole mess, the people that have downloaded and listened to these songs already have nothing but praise for them.  This is definately a Good Thing&trade; since I've been fearing that the songs would not be as good as I had hoped.
","2001-02-08 22:30:29","2001-02-08 22:30:29"
"Myles Grant","I Hate Reporters","i_hate_reporters","There's <a href=""http://www.salon.com/politics/feature/2001/02/09/gifts/index.html"">an excellent article</a> over at <a href=""http://www.salon.com/"">Salon</a> today concerning the whole Clintons gift debacle thing.  It's a great example of why I really dislike the modern media.  I mean, how hard is it to print the truth instead of sensationalism?
","2001-02-09 13:32:00","2001-02-09 13:32:00"
"Myles Grant","Reason #634 To Have A Webcam","reason_634_to_have_a_webcam","Apparently, <a href=""http://www.smh.com.au/news/0102/09/pageone/pageone1.html"">according to this story</a>, these guys in Australia set up a webcam in their house that was motion activated.  When two other guys broke into said house, the camera turned on and recorded everything they did.  When the owners got home, they called the cops and handed them a cd with pictures and movies of the perps.  Also, they made <a href=""http://www.geocities.com/osz/rob2/wanted.htm"">a web page</a> that showed the pictures of them so that these guys could get caught.  Brilliant!
","2001-02-09 15:54:48","2001-02-09 15:54:48"
"Myles Grant","Joy, Love, Happiness, Blah, Blah, Blah","joy_love_happiness_blah_blah_blah","Happy Valentine's Day to everyone!  Or, Happy SAD Day (Singles Awareness Day) if you're so inclined.
","2001-02-14 10:30:22","2001-02-14 10:30:22"
"Myles Grant","What The #$@&% Did They Do?","what_the_did_they_do","Ugh, <a href=""http://www.microsoft.com/windowsxp/guide/newlook.asp"">the Windows XP interface is ugly</a>!  I would never use that thing.
","2001-02-14 10:33:11","2001-02-14 10:33:11"
"Myles Grant","Everyone Else Is Doing It, So Why Can't We?","everyone_else_is_doing_it_so_why_cant_we","Both <a href=""http://www.kottke.org/"">Jason Kottke</a> and <a href=""http://www.metafilter.com/"">Metafilter put</a> those cupids on their pages today, so why can't I?

Don't worry, they'll go away.
","2001-02-14 11:04:23","2001-02-14 11:04:23"
